,country_code,timezone,tenure,first_activity_dt,last_activity_dt,num_sessions,game_level_tries,in_game_powers,powers_successfully_applied,near_win_attempts,player_id,session_duration
10434,DE,GMT+01:00,73,2023-02-07,2023-02-07,8.0,,532.0,,,ifbwiwtldejbrggucoeyqjong,60
10435,DE,GMT+01:00,73,2023-02-07,2023-02-07,109.0,167.0,,58.0,1.0,mjltirxdxrbqpwdndjszldsof,73
10436,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,26.0,,,xvmqrqxkpzoyxiyvbsttbaqmp,75
10437,DE,GMT+01:00,73,2023-02-07,2023-02-07,46.0,153.0,,89.0,27.0,korxmomvymeiiqvullxwteack,79
10438,DE,GMT+01:00,73,2023-02-07,2023-02-07,147.0,13.0,30.0,58.0,61.0,wsewefleqosfdwuvghgcgblup,68
10439,DE,GMT+01:00,73,2023-02-07,2023-02-07,20.0,,,29.0,,dadyxzkadthkjmoydfkqhpavn,73
10440,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,132.0,,,jczwvcnzxrmzzybotrbbdchlj,66
10441,DE,GMT+01:00,73,2023-02-07,2023-02-07,,255.0,137.0,,,uwwxryikzpvapvanhvhqfjbuy,78
10442,DE,GMT+01:00,73,2023-02-07,2023-02-07,,380.0,,1.0,,hytxzxuepekpndudxddtrraea,79
10443,DE,GMT+01:00,73,2023-02-07,2023-02-07,,1104.0,7.0,85.0,,hjuywvnbdrwuybsaenhsmlqwr,75
10444,DE,GMT+01:00,73,2023-02-07,2023-02-07,162.0,412.0,,40.0,327.0,flggmjetawoobohgkbbixycyk,97
10445,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,169.0,,,pofaekrgbiyhnrgnrybneaacf,95
10446,DE,GMT+01:00,73,2023-02-07,2023-02-07,,588.0,77.0,39.0,,cxeihixmeqavmhwiuzknzraxa,59
10447,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,,207.0,limwjgnugafdmdbtlvfwrgyix,74
10448,DE,GMT+01:00,73,2023-02-07,2023-02-07,,6.0,,,,evhpvvnsotuxodmsyymsrhihq,74
10449,DE,GMT+01:00,73,2023-02-07,2023-02-07,,313.0,155.0,,,lveipbnoqgwyvislrupgdeqgp,69
10450,DE,GMT+01:00,73,2023-02-07,2023-02-07,210.0,,123.0,36.0,112.0,fkddvvfakqqljvfrmjlpluzdu,70
10451,DE,GMT+01:00,73,2023-02-07,2023-02-07,9.0,,,92.0,,thneoerhkirxrcmjyrblfqasl,82
10452,DE,GMT+01:00,73,2023-02-07,2023-02-07,,80.0,,,7.0,mfpghowhdehgzlkqxkgdnugpk,66
10453,DE,GMT+01:00,73,2023-02-07,2023-02-07,,542.0,,39.0,,joofzsbfcajsxabwwolecqkpp,75
10454,DE,GMT+01:00,73,2023-02-07,2023-02-07,73.0,159.0,203.0,,352.0,yzxupfbcrzigzwdwjsecpsqbj,63
10455,DE,GMT+01:00,73,2023-02-07,2023-02-07,,23.0,,,24.0,pbvxedijkxgwcljrtlxwokday,88
10456,DE,GMT+01:00,73,2023-02-07,2023-02-07,349.0,458.0,25.0,31.0,161.0,mslpkzxndczzqombuqlpzrelf,95
10457,DE,GMT+01:00,73,2023-02-07,2023-02-07,26.0,78.0,,,71.0,brhmhrjiblsvbrzkghutmpoot,68
10458,DE,GMT+01:00,73,2023-02-07,2023-02-07,10.0,,,,,tbplazeihvpvxmwtsspfkqdvi,70
10459,DE,GMT+01:00,73,2023-02-07,2023-02-07,12.0,,92.0,131.0,55.0,qmrrhdyhuuacbeoizabzstlxb,65
10460,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,126.0,,,rxrfqxjhipvlfyishbmuiqlnr,69
10461,DE,GMT+01:00,73,2023-02-07,2023-02-07,37.0,,19.0,91.0,,nexxqdvtyicbredkelhjohgpl,74
10462,DE,GMT+01:00,73,2023-02-07,2023-02-07,,16.0,,112.0,,biesqzemapwnfiqgwvdbuxfet,86
10463,DE,GMT+01:00,73,2023-02-07,2023-02-07,162.0,78.0,84.0,,,zqvgfdqpynityvnilpujcendw,78
10464,DE,GMT+01:00,73,2023-02-07,2023-02-07,16.0,1092.0,12.0,,,dytvaoogdnkposdictkzbjsmq,64
10465,DE,GMT+01:00,73,2023-02-07,2023-02-07,199.0,,51.0,,,mnkypjylzhnifxtsstnfjhrcs,65
10466,DE,GMT+01:00,73,2023-02-07,2023-02-07,8.0,546.0,,92.0,,dvmzzrhfywnccztpfezrrxwkh,85
10467,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,145.0,,,setgdgyvgheegibvutorlhhdt,68
10468,DE,GMT+01:00,73,2023-02-07,2023-02-07,103.0,,,,727.0,qeyuqsldzhxiehptgleumvpmv,63
10469,DE,GMT+01:00,73,2023-02-07,2023-02-07,303.0,24.0,,,77.0,xrosgnnytwgqkckbkxhuporhg,97
10470,DE,GMT+01:00,73,2023-02-07,2023-02-07,,363.0,223.0,176.0,94.0,qmrrhdyhuuacbeoizabzstlxb,81
10471,DE,GMT+01:00,73,2023-02-07,2023-02-07,,223.0,,,5.0,xsbsvyiajcngtjcenlylwebol,69
10472,DE,GMT+01:00,73,2023-02-07,2023-02-07,,313.0,138.0,51.0,94.0,skgfqxqlwrozbntbpztyppiwm,82
10473,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,106.0,8.0,hcwslzahwdknpphngafjchwbu,73
10474,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,60.0,,,twsvseccuprisbocelykmofky,87
10475,DE,GMT+01:00,73,2023-02-07,2023-02-07,,946.0,,70.0,,bqkodbeubnygqfjtdlzdqgikv,70
10476,DE,GMT+01:00,73,2023-02-07,2023-02-07,,461.0,200.0,100.0,,ppghbqzqodkxgmoxckmizztoo,71
10477,DE,GMT+01:00,73,2023-02-07,2023-02-07,,34.0,524.0,,,aqveccpzcszpjnnecfpdcwyci,72
10478,DE,GMT+01:00,73,2023-02-07,2023-02-07,57.0,127.0,,,,biesqzemapwnfiqgwvdbuxfet,77
10479,DE,GMT+01:00,73,2023-02-07,2023-02-07,69.0,,39.0,,,cziuyptmifkcvwfuorxxfqrnc,61
10480,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,,,hwatntflqollvvfcwguqdvgxe,83
10481,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,,10.0,llgnyoohcxoywlwsdzidxvvey,70
10482,DE,GMT+01:00,73,2023-02-07,2023-02-07,,752.0,125.0,,,wfhnfqlvlmtianuodygfspaem,63
10483,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,190.0,148.0,327.0,lxckkdkqlzxmjuryapbxrgdhu,68
10484,DE,GMT+01:00,73,2023-02-07,2023-02-07,,399.0,241.0,,,yppfuurqnkwavtdjtlwdujalq,80
10485,DE,GMT+01:00,73,2023-02-07,2023-02-07,109.0,,336.0,,,cqpyhytkckmvmvwvggxkacsyd,61
10486,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,194.0,143.0,egtufsmgdljfgfjpldtmvrmjs,72
10487,DE,GMT+01:00,73,2023-02-07,2023-02-07,76.0,,,234.0,,nbevdnublbwliyvuhjgnaihbw,94
10488,DE,GMT+01:00,73,2023-02-07,2023-02-07,22.0,,45.0,,,grqxnuvkuulzvjyeajrmhjfkh,74
10489,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,9.0,,nknrkoakzithdwdrvozerzesd,60
10490,DE,GMT+01:00,73,2023-02-07,2023-02-07,,9.0,,,57.0,jyldfbwbpewqzqzfcvpdsbwvv,71
10491,DE,GMT+01:00,73,2023-02-07,2023-02-07,44.0,,,,,llgnyoohcxoywlwsdzidxvvey,81
10492,DE,GMT+01:00,73,2023-02-07,2023-02-07,,1037.0,,35.0,,njfjntkljuooythipvggiyxqa,73
10493,DE,GMT+01:00,73,2023-02-07,2023-02-07,,291.0,,34.0,52.0,blnvadsvrxcuffcqowqeujkwm,70
10494,DE,GMT+01:00,73,2023-02-07,2023-02-07,259.0,542.0,137.0,16.0,61.0,iftsykxptevzfbwluobjefqwp,71
10495,DE,GMT+01:00,73,2023-02-07,2023-02-07,89.0,1043.0,,15.0,,kaujtrsilwpemhjexhebmetlg,56
10496,DE,GMT+01:00,73,2023-02-07,2023-02-07,45.0,,,107.0,51.0,vbryridhrvuemjzzevnjguzgs,78
10497,DE,GMT+01:00,73,2023-02-07,2023-02-07,83.0,,,145.0,54.0,szcrobkovznvxxbugybeyujqb,84
10498,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,48.0,85.0,,uujnjzuofsbpqtvcpotliczrf,84
10499,DE,GMT+01:00,73,2023-02-07,2023-02-07,149.0,98.0,,82.0,,tmzleanbclysgirjdwzroakii,66
10500,DE,GMT+01:00,73,2023-02-07,2023-02-07,1.0,95.0,,34.0,,nuyugmnedtfpsngsugocqqdbq,63
10501,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,60.0,,59.0,madfuybtbkcegxnnqgqcswacq,72
10502,DE,GMT+01:00,73,2023-02-07,2023-02-07,21.0,402.0,68.0,,,cdrruhkzinhjqyliblbekyecf,78
10503,DE,GMT+01:00,73,2023-02-07,2023-02-07,1.0,504.0,200.0,13.0,256.0,ylyqiorpebtrdgdllbbdtktgc,71
10504,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,44.0,,,vjkvskhfobazonrioerpbsbsn,73
10505,DE,GMT+01:00,73,2023-02-07,2023-02-07,5.0,,,,,cmclhxpltpkgaoxmlnrcqmwvb,72
10506,DE,GMT+01:00,73,2023-02-07,2023-02-09,48.0,902.0,,,,kjmwxyhxyclaualmpicwoofdb,77
10507,DE,GMT+01:00,73,2023-02-07,2023-02-07,103.0,,,,,sfaxaugmsmwfjcvkeyrvmdesf,92
10508,DE,GMT+01:00,73,2023-02-07,2023-02-07,64.0,,159.0,20.0,,ofrdtuuvemfwllmhgbidmwidt,69
10509,DE,GMT+01:00,73,2023-02-07,2023-02-07,,2479.0,,,107.0,mtrthivfjokjxtbnycdzguuem,76
10510,DE,GMT+01:00,73,2023-02-07,2023-02-07,17.0,,,22.0,57.0,cqzwzccmyctxcvasefamjeqpk,62
10511,DE,GMT+01:00,73,2023-02-07,2023-02-07,17.0,128.0,304.0,52.0,,smwzjbdqyihyvthhnsccboqxy,75
10512,DE,GMT+01:00,73,2023-02-07,2023-02-07,,160.0,47.0,,,dwvmkvvhanoeughotqrcwdrhw,73
10513,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,,,yakihzklpuaumqvndxumjigrm,82
10514,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,,31.0,wyvmmfyfvomfkirmpqbspfnmk,87
10515,DE,GMT+01:00,73,2023-02-07,2023-02-07,53.0,,109.0,185.0,,setgdgyvgheegibvutorlhhdt,71
10516,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,47.0,,11.0,xszywjhifickpzdxasbeoetoe,69
10517,DE,GMT+01:00,73,2023-02-07,2023-02-07,,297.0,,23.0,,htkimpuwyimkabqsubhaeqirb,78
10518,DE,GMT+01:00,73,2023-02-07,2023-02-07,,78.0,,,,vvitosxetzzxgkmkfkxtlkjkz,76
10519,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,,138.0,ckfkrkumauvekvvyttefvvfqd,74
10520,DE,GMT+01:00,73,2023-02-07,2023-02-07,88.0,,,87.0,33.0,cesattxmknmdmclvtkcuhdezu,88
10521,DE,GMT+01:00,73,2023-02-07,2023-02-07,43.0,90.0,155.0,,,flggmjetawoobohgkbbixycyk,64
10522,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,88.0,31.0,oybmruitcvqcovpqpsscizxts,75
10523,DE,GMT+01:00,73,2023-02-07,2023-02-07,,82.0,,,327.0,rrstpsavyaoeiptdppcnentis,73
10524,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,104.0,37.0,,mtsddzfzkmtgyzfpzytfauwyk,75
10525,DE,GMT+01:00,73,2023-02-07,2023-02-07,55.0,,35.0,,,ppghbqzqodkxgmoxckmizztoo,77
10526,DE,GMT+01:00,73,2023-02-07,2023-02-07,,80.0,44.0,,94.0,eeiwaeyqrfaaaiethzcxhsmrm,70
10527,DE,GMT+01:00,73,2023-02-07,2023-02-07,14.0,,7.0,58.0,47.0,pcsrofofxhxmbukjdeodohyrf,77
10528,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,106.0,,127.0,cxdosqxkhzppsevuusausnize,68
10529,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,147.0,78.0,revtrmmkcifaiaqkwjopzvxpz,80
10530,DE,GMT+01:00,73,2023-02-07,2023-02-07,,49.0,245.0,24.0,,cuffcxvpadpiuzxaeekralddo,71
10531,DE,GMT+01:00,73,2023-02-07,2023-02-07,46.0,31.0,,,,mmkmoubgzjmvldzekvnipzxgr,84
10532,DE,GMT+01:00,73,2023-02-07,2023-02-07,53.0,217.0,,,22.0,bpsdxsxznzitizxyyrxdawurm,70
10533,DE,GMT+01:00,73,2023-02-07,2023-02-07,,23.0,27.0,4.0,123.0,xayylnpjxavojarsdllwcvrvc,78
10534,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,,46.0,tcltyrpkrixgtzmrvgevhuvcf,70
10535,DE,GMT+01:00,73,2023-02-07,2023-02-07,,242.0,153.0,48.0,,mhivulojnxehafvycnmhjxgyd,94
10536,DE,GMT+01:00,73,2023-02-07,2023-02-07,,79.0,,116.0,,unmyrljvumvnewgguphkbrpbh,75
10537,DE,GMT+01:00,73,2023-02-07,2023-02-07,5.0,122.0,535.0,,,gwrlcnhnsvemufazmkicjjxin,81
10538,DE,GMT+01:00,73,2023-02-07,2023-02-07,199.0,,,,36.0,mtrthivfjokjxtbnycdzguuem,81
10539,DE,GMT+01:00,73,2023-02-07,2023-02-07,55.0,,91.0,,11.0,rwjeusoqrycajzppykcushrth,68
10540,DE,GMT+01:00,73,2023-02-07,2023-02-07,64.0,,46.0,,,lstjvlpgwckrywbavpknzkoyo,72
10541,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,0.0,,reytmyuklowtvlwugehvuryiy,75
10542,DE,GMT+01:00,73,2023-02-07,2023-02-07,8.0,,74.0,,36.0,znveixlumaaoogzexyzmsyzou,86
10543,DE,GMT+01:00,73,2023-02-07,2023-02-07,,550.0,,,352.0,pxzxaiopajoawkcexlepmbnqp,81
10544,DE,GMT+01:00,73,2023-02-07,2023-02-07,,155.0,,100.0,26.0,rawsnlbfrtdyntkfqtjmsifdn,79
10545,DE,GMT+01:00,73,2023-02-07,2023-02-07,305.0,213.0,165.0,34.0,,nhngbhgqihbbhxvkoprsyxduo,89
10546,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,34.0,,44.0,wkcdygcaqqjteigmkvxigqwfh,78
10547,DE,GMT+01:00,73,2023-02-07,2023-02-07,48.0,147.0,693.0,43.0,,hiejuidxhvlrcviwgswohykpi,84
10548,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,,,fggrtcgfwsgvnkvkmcanwjquy,74
10549,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,82.0,,nllfafglzhwdbqlvzspshedsd,58
10550,DE,GMT+02:00,73,2023-02-07,2023-03-29,67.0,1643.0,140.0,,,pqgzuccpljpkzlkwlfjijrrpx,73
10551,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,,,pvsavflexgkiwncvbunokvkcm,70
10552,DE,GMT+01:00,73,2023-02-07,2023-02-07,98.0,,,,,yqslrikepfmzqbcqmuqhuoqpy,87
10553,DE,GMT+01:00,73,2023-02-07,2023-02-07,52.0,,,7.0,188.0,xdzezjpvdvsvzinexywwbwovv,80
10554,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,,329.0,lxckkdkqlzxmjuryapbxrgdhu,91
10555,DE,GMT+01:00,73,2023-02-07,2023-02-07,22.0,,597.0,9.0,,kqsqoqcplyydvkrgkjcohqusb,81
10556,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,,89.0,cbcttfxyeefnpkxupigdgzrwt,80
10557,DE,GMT+01:00,73,2023-02-07,2023-02-07,35.0,236.0,,56.0,,xzvmyugpsqmfbxpqnrrswzhwx,67
10558,DE,GMT+01:00,73,2023-02-07,2023-02-07,10.0,,,,,zrthttgvievzjsiyuzhdcyfdk,70
10559,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,77.0,,220.0,jqxsncvsfhmdxnuivxcbsnsgr,81
10560,DE,GMT+01:00,73,2023-02-07,2023-02-07,51.0,291.0,,81.0,,cmvxkhovyshrujwminimzdmvc,63
10561,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,53.0,,115.0,gyvyndbtvrkxgifnoevhdrsxm,67
10562,DE,GMT+01:00,73,2023-02-07,2023-02-07,109.0,,,22.0,,tcltyrpkrixgtzmrvgevhuvcf,81
10563,DE,GMT+01:00,73,2023-02-07,2023-02-07,259.0,,16.0,,,kmdjbahvosnirycrgoydebksy,73
10564,DE,GMT+01:00,73,2023-02-07,2023-02-07,10.0,,70.0,44.0,118.0,xsbsvyiajcngtjcenlylwebol,69
10565,DE,GMT+01:00,73,2023-02-07,2023-02-07,19.0,,,176.0,141.0,ltpoocxvdhtfioilesicjnklx,67
10566,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,370.0,14.0,zyqawtybmjlgunnatimbkjwas,69
10567,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,34.0,66.0,,idfkjqloiutdgpqpnzzfdrswf,72
10568,DE,GMT+01:00,73,2023-02-07,2023-02-07,,458.0,74.0,,57.0,ehyuougryoacfsnpttgeeupms,76
10569,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,40.0,97.0,315.0,povftwydsvxlhuwzvrxgbyenh,68
10570,DE,GMT+01:00,73,2023-02-07,2023-02-07,,469.0,159.0,,,njfjntkljuooythipvggiyxqa,86
10571,DE,GMT+01:00,73,2023-02-07,2023-02-07,15.0,,,,,seehhcuwvpsabngwcowqfdkhw,91
10572,DE,GMT+01:00,73,2023-02-07,2023-02-07,56.0,313.0,109.0,,200.0,gojfknyutjfpenhqzvdascxzu,69
10573,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,45.0,,xvoyffcqdkekjjamtbsyrujrv,86
10574,DE,GMT+01:00,73,2023-02-07,2023-02-07,,253.0,6.0,,,fvdkntqdszkzjxendsmcqkwwi,69
10575,DE,GMT+01:00,73,2023-02-07,2023-02-07,14.0,58.0,,,,cflkofwxfmwgolqpwzslkjtxo,76
10576,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,244.0,228.0,727.0,wsewefleqosfdwuvghgcgblup,73
10577,DE,GMT+01:00,73,2023-02-07,2023-02-07,26.0,60.0,,,34.0,etowzmakbsltocsgnoxrkshgo,67
10578,DE,GMT+01:00,73,2023-02-07,2023-02-07,349.0,79.0,168.0,,56.0,fpfdawrsutklluzvxcuokncsx,73
10579,DE,GMT+01:00,73,2023-02-07,2023-02-07,,23.0,,24.0,662.0,qeyuqsldzhxiehptgleumvpmv,85
10580,DE,GMT+01:00,73,2023-02-07,2023-02-07,169.0,147.0,155.0,,,rawsnlbfrtdyntkfqtjmsifdn,55
10581,DE,GMT+01:00,73,2023-02-07,2023-02-07,,50.0,456.0,,,njnwuwonszxcixehstffgimic,80
10582,DE,GMT+01:00,73,2023-02-07,2023-02-07,,121.0,145.0,148.0,43.0,kaujtrsilwpemhjexhebmetlg,84
10583,DE,GMT+01:00,73,2023-02-07,2023-02-07,67.0,,461.0,,18.0,abehpstikfvftmvqphnbwdjkz,69
10584,DE,GMT+01:00,73,2023-02-07,2023-02-07,305.0,,,51.0,44.0,odawiioibppawjuchammvdskd,90
10585,DE,GMT+01:00,73,2023-02-07,2023-02-07,,190.0,301.0,,3.0,gcstjjzgbhbzyopgmrcrittno,70
10586,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,22.0,131.0,65.0,tgthxnavxlcufejzejizcwvbk,80
10587,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,160.0,22.0,,toxfqjnokyshlvvzpmqazkqey,71
10588,DE,GMT+01:00,73,2023-02-07,2023-02-07,303.0,603.0,43.0,72.0,7.0,xzvmyugpsqmfbxpqnrrswzhwx,65
10589,DE,GMT+01:00,73,2023-02-07,2023-02-07,73.0,363.0,26.0,44.0,104.0,gnmilfjaaaoqotpvgmbjkuyrz,80
10590,DE,GMT+01:00,73,2023-02-07,2023-02-07,,140.0,,,,zitoevjryegmpggmscxqtwdww,75
10591,DE,GMT+01:00,73,2023-02-07,2023-02-07,31.0,50.0,,,73.0,wrwlcdrzoheazlscccyzxqffy,68
10592,DE,GMT+01:00,73,2023-02-07,2023-02-07,,119.0,,,352.0,uffltkpomxqvyqgmklrzgsalr,76
10593,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,27.0,107.0,,ufcmbtbdzurhjdkfodkpzzifc,80
10594,DE,GMT+01:00,73,2023-02-07,2023-02-09,26.0,,,,,ajqqtcapogurbcwrcszuyusoj,99
10595,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,11.0,110.0,ybkchjzamertldprpkjbsjcvj,96
10596,DE,GMT+01:00,73,2023-02-07,2023-02-07,,251.0,28.0,,2.0,facxgkwvckxozjhsrimauzdsv,72
10597,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,,,yagurvfnvssjbegrufbzqrrbp,65
10598,DE,GMT+02:00,73,2023-02-07,2023-03-29,202.0,66.0,186.0,50.0,,gowyalwjyitglnjokhvwbsvba,73
10599,DE,GMT+01:00,73,2023-02-07,2023-02-07,,40.0,,,,jxccawlbnqfwokgjoqhjdkczs,70
10600,DE,GMT+01:00,73,2023-02-07,2023-02-07,35.0,,22.0,,,ijhmrvsxsptylgntxxmdynvni,75
10601,DE,GMT+01:00,73,2023-02-07,2023-02-07,5.0,163.0,15.0,,207.0,ufcmbtbdzurhjdkfodkpzzifc,68
10602,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,178.0,,47.0,yqslrikepfmzqbcqmuqhuoqpy,61
10603,DE,GMT+01:00,73,2023-02-07,2023-02-07,16.0,,139.0,51.0,77.0,ihvyqxzlqcpcomzlgtbgvzoow,79
10604,DE,GMT+01:00,73,2023-02-07,2023-02-07,52.0,919.0,,145.0,62.0,flggmjetawoobohgkbbixycyk,73
10605,DE,GMT+01:00,73,2023-02-07,2023-02-07,33.0,28.0,,,,rcqgltcrcvgixnpcyivnkxnni,76
10606,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,41.0,,104.0,jwnfeybxnrrtqgmpvdyqtkbop,81
10607,DE,GMT+01:00,73,2023-02-07,2023-02-07,89.0,,75.0,61.0,,mmkmoubgzjmvldzekvnipzxgr,62
10608,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,19.0,,cslewodvwjqgbucmiiacxapul,64
10609,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,352.0,,55.0,aqveccpzcszpjnnecfpdcwyci,83
10610,DE,GMT+01:00,73,2023-02-07,2023-02-07,,721.0,,,67.0,ncvfbyfrsagtluarghqgvtrzd,57
10611,DE,GMT+01:00,73,2023-02-07,2023-02-07,11.0,,,,36.0,vkinrseatddkrifvszpyorkde,72
10612,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,370.0,,loioeccahtnakmmvryxsbfxqy,68
10613,DE,GMT+01:00,73,2023-02-07,2023-02-07,156.0,10.0,253.0,,,xdyxqrniawcyuyirwdscvuyzw,86
10614,DE,GMT+01:00,73,2023-02-07,2023-02-07,104.0,,48.0,,,bhjteyrlijlsdzhttvegzgzal,82
10615,DE,GMT+01:00,73,2023-02-07,2023-02-07,89.0,588.0,,19.0,,tkkjajyipplyusbonnnxskkmq,95
10616,DE,GMT+01:00,73,2023-02-07,2023-02-07,73.0,71.0,,,118.0,zazgnumihmpmwpqsojsincoxl,64
10617,DE,GMT+01:00,73,2023-02-07,2023-02-09,1.0,,57.0,,,gxycemxxzoimqghanonrwxbni,83
10618,DE,GMT+01:00,73,2023-02-07,2023-02-07,6.0,,,80.0,,drbgddgzuvmqiqndtvzgwnxde,68
10619,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,11.0,,138.0,liybrxjjgxmeabsjvlhespecn,71
10620,DE,GMT+01:00,73,2023-02-07,2023-02-07,179.0,106.0,,73.0,32.0,zdtwkeovyffqezyhffopwxlid,70
10621,DE,GMT+01:00,73,2023-02-07,2023-02-07,100.0,,20.0,49.0,48.0,qlbcffejcfhzibcwnfnukohfe,67
10622,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,71.0,,ploocwbhttzwybzleziivplzl,61
10623,DE,GMT+01:00,73,2023-02-07,2023-02-07,116.0,77.0,97.0,30.0,,hprypiprbveoulzdrevoeculx,74
10624,DE,GMT+01:00,73,2023-02-07,2023-02-07,73.0,,,9.0,,wfhnfqlvlmtianuodygfspaem,65
10625,DE,GMT+01:00,73,2023-02-07,2023-02-07,14.0,412.0,38.0,1.0,,zjopwsbfbzjtaaocpjdvcnxdl,64
10626,DE,GMT+01:00,73,2023-02-07,2023-02-07,16.0,902.0,25.0,20.0,,jeufufylpilelnhmjkscsovcf,72
10627,DE,GMT+01:00,73,2023-02-07,2023-02-07,11.0,,,,204.0,fylrwiaggjpdwbkwgygasjvbn,60
10628,DE,GMT+01:00,73,2023-02-07,2023-02-07,202.0,,76.0,,55.0,juuisllgepbqkxgdetlagrpwo,80
10629,DE,GMT+01:00,73,2023-02-07,2023-02-07,142.0,10.0,,,56.0,uvhrkaldxshentlargirntlfx,73
10630,DE,GMT+01:00,73,2023-02-07,2023-02-07,,51.0,33.0,22.0,,cfswgckhitvtozlveylrllfmh,77
10631,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,11.0,727.0,hyjkrkmruayrxorhicvtgdhec,65
10632,DE,GMT+01:00,73,2023-02-07,2023-02-07,46.0,,,30.0,,mvaltmvamkgflxfdcmuoidvos,74
10633,DE,GMT+01:00,73,2023-02-07,2023-02-07,,73.0,,14.0,55.0,xxdlqahiqywlhcuxechrkiktv,70
10634,DE,GMT+01:00,73,2023-02-07,2023-02-07,50.0,,17.0,,20.0,mreugcadxdfuoxyemsstfpzsi,78
10635,DE,GMT+01:00,73,2023-02-07,2023-02-07,,144.0,808.0,412.0,,brlqrkspjighpojhqyhygpegd,69
10636,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,,,30.0,ovsvwoerslkvyinabhyoxmweg,67
10637,DE,GMT+01:00,73,2023-02-07,2023-02-07,,192.0,,,286.0,hqspxyshokswnuyueagtfudil,71
10638,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,491.0,84.0,,wzxeunjiylwwqpmkvwqaykush,70
10639,DE,GMT+01:00,73,2023-02-07,2023-02-07,117.0,,,9.0,,rewmdqvlpslyoueusmglvjhot,75
10640,DE,GMT+01:00,73,2023-02-07,2023-02-07,16.0,,57.0,91.0,143.0,vxytedccbvsfkkmjviarlnvpy,83
10641,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,9.0,31.0,,uuvsnvqbrfsfbpjtumipjvqxn,71
10642,DE,GMT+01:00,73,2023-02-07,2023-02-07,,369.0,5.0,18.0,,etowzmakbsltocsgnoxrkshgo,70
10643,DE,GMT+01:00,73,2023-02-07,2023-02-07,24.0,92.0,,,14.0,eowrqctwkugsuhdauisweldew,93
10644,DE,GMT+01:00,73,2023-02-07,2023-02-07,36.0,251.0,30.0,177.0,200.0,ctzqnvggmdfguukmuyvnlsjex,66
10645,DE,GMT+01:00,73,2023-02-07,2023-02-07,,,44.0,,,uxpayvuyvbkqkcvolprymtyfv,78
10646,DE,GMT+01:00,73,2023-02-07,2023-02-07,,5.0,58.0,,,dytvaoogdnkposdictkzbjsmq,82
